ID;SchoolCode;SchoolName
32331;041519;COLUMBIA GORGE COMMUNITY COLLEGE
32332;041521;TOLEDO RESTAURANT TRAINING CENTER
32333;041522;CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TE
32334;041523;GEORGIA BEAUTY ACADEMY
32335;041524;INTERNATIONAL INSTITUTE OF COSMETOLOGY
32336;041528;CALIFORNIA ACADEMY (THE) - A PAUL MITCHE
32337;041529;STUDIO ACADEMY OF BEAUTY (THE)
32338;041530;RENAISSANCE ACADEMIE
32339;041532;SOUTHERN WORCESTER COUNTY REGIONAL VOC S
32340;041533;OHIO ACADEMY COLUMBUS (THE)
32341;041538;BETHEL COLLEGE
32342;041539;PROVIDENCE CHRISTIAN COLLEGE
32343;041542;CAROLINA COLLEGE OF BIBLICAL STUDIES
32344;041545;STARTING POINTS FOR CHILDREN
32345;041548;DUVALL'S SCHOOL OF COSMETOLOGY
32346;041549;NATIONAL CAREER INSTITUTE
32347;041550;NORTHWEST SCHOOL OF WOODEN BOAT BUILDING
32348;041551;INSTITUTE OF MEDICAL CAREERS
32349;041552;OLIVER FINLEY ACADEMY OF COSMETOLOGY
32350;041553;ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE
32351;041558;ADVANCED BEAUTY COLLEGE
32352;041559;AVEDA FREDRIC'S INSTITUTE
32353;041560;ACADEMY OF COSMETOLOGY & ESTHETICS NYC (
32354;041561;TONI & GUY HAIRDRESSING ACADEMY
32355;041562;INSTITUTE OF ADVANCED MEDICAL ESTHETICS
32356;041563;UNIVERSITY OF FORT LAUDERDALE
32357;041564;AVIATION INSTITUTE OF MAINTENANCE
32358;041565;GEORGIA CHRISTIAN UNIVERSITY
32359;041571;AEROSIM FLIGHT ACADEMY
32360;041572;LOVE BEAUTY SCHOOL
32361;041574;NATIONAL PARALEGAL COLLEGE
32362;041576;NOVA ACADEMY OF COSMETOLOGY
32363;041577;SALON PROFESSIONAL ACADEMY (THE)
32364;041578;GRACE MISSION UNIVERSITY
32365;041580;METRO BEAUTY ACADEMY
32366;041581;AIKEN SCHOOL OF COSMETOLOGY
32367;041582;PAUL MITCHELL THE SCHOOL SHERMAN OAKS
32368;041583;FLAGLER TECHNICAL INSTITUTE
32369;041584;L'ESPRIT ACADEMY
32370;041585;TEXAS BEAUTY COLLEGE
32371;041589;FLAIR BEAUTY COLLEGE
32372;041593;MARKETTI ACADEMY OF COSMETOLOGY
32373;041594;COLUMBIA COLLEGE OF NURSING
32374;041596;GALAXY MEDICAL COLLEGE
32375;041597;AMERICAN MEDICAL SCIENCES CENTER
32376;041601;TRINITY SCHOOL OF HEALTH AND ALLIED SCIE
32377;041602;ATLANTA BEAUTY ACADEMY
32378;041604;ANGELES COLLEGE
32379;041605;AVALON SCHOOL OF COSMETOLOGY
32380;041606;PAUL MITCHELL THE SCHOOL NORMAL
32381;041607;AVENUE FIVE INSTITUTE
32382;041608;CORK INSTITUTE OF TECHNOLOGY
32383;041617;SHASTA SCHOOL OF COSMETOLOGY
32384;041618;BRANDMAN UNIVERSITY
32385;041619;MANDALYN ACADEMY
32386;041620;JOSE MARIA VARGAS UNIVERSITY
32387;041622;LAIRD INSTITUTE OF SPA THERAPY
32388;041624;TONI AND GUY HAIRDRESSING  ACADEMY
32389;041625;HOLLYWOOD INSTITUTE OF BEAUTY CAREERS
32390;041627;ERIC FISHER ACADEMY
32391;041628;S.I.C.E PAUL MITCHELL PARTNER SCHOOL
32392;041630;SUMMIT SALON ACADEMY
32393;041631;SALON PROFESSIONAL ACADEMY (THE)
32394;041632;SALON PROFESSIONAL ACADEMY (THE)
32395;041633;COMPASS COLLEGE OF CINEMATIC ARTS
32396;041634;COSMO BEAUTY ACADEMY
32397;041637;BITTERROOT SCHOOL OF COSMETOLOGY
32398;041638;MASTER EDUCATORS BEAUTY SCHOOL
32399;041641;MONTANA ACADEMY OF SALON
32400;041643;GLOBAL INSTITUTE
32401;041644;ANGELES INSTITUTE
32402;041645;EUREKA INSTITUTE OF HEALTH AND BEAUTY
32403;041646;D. A. DORSEY EDUCATIONAL CENTER
32404;041647;KEWEENAW BAY OJIBWA COMMUNITY COLLEGE
32405;041649;BARONE BEAUTY ACADEMY
32406;041650;MERIDIAN INSTITUTE OF SURGICAL ASSISTING
32407;041653;PAUL MITCHELL THE SCHOOL MILWAUKEE
32408;041655;ACAYDIA SCHOOL OF AESTHETICS
32409;041657;JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GO
32410;041658;SALON PROFESSIONAL ACADEMY (THE)
32411;041659;PAUL MITCHELL THE SCHOOL FRESNO
32412;041660;MANHATTAN INSTITUTE (THE)
32413;041667;REM SPA INC
32414;041668;SALON PROFESSIONAL ACADEMY (THE)
32415;041669;COSMETIC ARTS INSTITUTE
32416;041670;PAUL MITCHELL THE SCHOOL TEMECULA
32417;041671;AVEDA INSTITUTE DENVER
32418;041673;SALON PROFESSIONAL ACADEMY (THE)
32419;041674;SAGE SCHOOL OF MASSAGE & HEALING ARTS
32420;041676;FINGER LAKES SCHOOL OF MASSAGE (THE)
32421;041677;ARTISAN COLLEGE OF COSMETOLOGY (THE)
32422;041678;INNOVATIONS DESIGN ACADEMY
32423;041685;SOLEX COLLEGE
32424;041686;COLLEGE OF MASSAGE THERAPY
32425;041687;LAWYER'S ASSISTANT SCHOOL OF DALLAS
32426;041689;HOLISTIC MASSAGE TRAINING INSTITUTE
32427;041690;SALON & SPA INSTITUTE
32428;041691;DIAMONDS COSMETOLOGY COLLEGE
32429;041692;TRAMY BEAUTY SCHOOL
32430;041697;UNITEK COLLEGE
32431;041698;GURNICK ACADEMY OF MEDICAL ARTS
32432;041699;AMERICAN BEAUTY ACADEMY
32433;041701;SUMMIT SALON ACADEMY
32434;041702;PAUL MITCHELL THE SCHOOL COLORADO SPRING
32435;041703;BEAUTY ACADEMY OF SOUTH FLORIDA
32436;041706;SALON PROFESSIONAL ACADEMY (THE)
32437;041707;PAUL MITCHELL THE SCHOOL ST LOUIS
32438;041708;UNITY COSMETOLOGY COLLEGE
32439;041710;ADVANCED TRAINING INSTITUTE
32440;041711;PAUL MITCHELL THE SCHOOL-DELAWARE
32441;041714;AVEDA INSTITUTE PORTLAND
32442;041715;COSMOPOLITAN BEAUTY & TECH SCHOOL
32443;041717;AVANT GARD THE SCHOOL
32444;041720;SOUTHERN CALIFORNIA UNIVERSITY SOMA
32445;041723;ETERNITY COSMETOLOGY SCHOOL
32446;041725;ROLF INSTITUTE OF STRUCTURAL INTEGRATION
32447;041727;SALON PROFESSIONAL ACADEMY (THE)
32448;041728;BODY THERAPY INSTITUTE
32449;041730;SHEPHERDS THEOLOGICAL SEMINARY
32450;041732;TAYLOR ANDREWS ACADEMY OF HAIR DESIGN
32451;041734;SANTA ANA BEAUTY ACADEMY
32452;041735;MORENO VALLEY COLLEGE
32453;041737;GRACE COLLEGE OF DIVINITY
32454;041738;SALON PROFESSIONAL ACADEMY (THE)
32455;041739;COSMETOLOGY COLLEGE OF FRANKLIN COUNTY
32456;041740;SKIN INSTITUTE
32457;041741;PAUL MITCHELL THE SCHOOL PHOENIX
32458;041742;ALL BEAUTY COLLEGE
32459;041744;ROCHESTER SCHOOL OF HAIR DESIGN
32460;041745;AVEDA INSTITUTE OF NEW MEXICO (THE)
32461;041746;NASHVILLE BARBER AND STYLE ACADEMY
32462;041748;AMERICAN TRADE SCHOOL
32463;041749;SKIN CARE AND SPA INSTITUTE
32464;041750;UNIVERSAL SPA TRAINING ACADEMY
32465;041751;PAUL MITCHELL THE SCHOOL HONOLULU
32466;041752;PAUL MITCHELL THE SCHOOL EAST BAY
32467;041753;PENROSE ACADEMY
32468;041754;ELITE COSMETOLOGY SCHOOL
32469;041756;PARK AVENUE SCHOOL OF COSMETOLOGY
32470;041758;J RENEE CAREER FACILITATION
32471;041759;LEWISTOWN HOSPITAL SCHOOL OF NURSING
32472;041760;AMERICAN TECHNICAL INSTITUTE
32473;041761;NORCO COLLEGE
32474;041763;BERGIN UNIVERSITY OF CANINE STUDIES
32475;041767;AVEDA INSTITUTE BOISE
32476;041771;PIMA MEDICAL INSTITUTE-SOUTH DENVER
32477;041772;REAL BARBERS COLLEGE (THE)
32478;041773;OHIO MEDICAL CAREER COLLEGE
32479;041774;CAPILO SCHOOL OF HAIR DESIGN
32480;041775;PURE AESTHETICS
32481;041776;LINDSEY INSTITUTE OF COSMETOLOGY
32482;041777;TRI-STATE INSTITUTE OF HAIR DESIGN
32483;041778;SALON PROFESSIONAL ACADEMY (THE)
32484;041779;BUCKNER BARBER SCHOOL
32485;041780;SIMMONS COLLEGE OF KENTUCKY
32486;041781;CAROLINA COLLEGE OF HAIR DESIGN
32487;041782;VOGUE COLLEGE - SAN ANTONIO
32488;041783;VOGUE BEAUTY ACADEMY
32489;041784;VOGUE COLLEGE - MCALLEN
32490;041785;VOGUE COLLEGE OF COSMETOLOGY
32491;041787;ATELIER ESTHETIQUE INSTITUTE OF ESTHETIC
32492;041789;ASHDOWN COLLEGE OF HEALTH SCIENCES
32493;041791;PCCTI  IT & HEALTHCARE
32494;041792;ADVANCED COLLEGE OF COSMETOLOGY
32495;041795;NORTH AMERICAN UNIVERSITY
32496;041796;ENTOURAGE INSTITUTE OF BEAUTY AND ESTHET
32497;041797;UNITED BEAUTY COLLEGE
32498;041799;TOMORROW'S IMAGE BARBER ACADEMY OF VIRGI
32499;041800;CINTA AVEDA INSTITUTE
32500;041802;LONG ISLAND NAIL & SKIN CARE INSTITUTE
32501;041807;HEYTHROP COLLEGE, UNIVERSITY OF LONDON
32502;041812;SOUTHERN CALIFORNIA HEALTH INSTITUTE
32503;041814;BEST CARE TRAINING INSTITUTE
32504;041816;INTEGRITY COLLEGE OF HEALTH
32505;041821;FIRST CLASS COSMETOLOGY SCHOOL
32506;041822;HAWAII MEDICAL INSTITUTE
32507;041825;MILLENNIA ATLANTIC UNIVERSITY
32508;041830;TOP NAILS & HAIR BEAUTY SCHOOL
32509;041831;WASHINGTON BARBER COLLEGE
32510;041833;ABCOTT INSTITUTE
32511;041834;SALON PROFESSIONAL ACADEMY (THE)
32512;041836;SALON PROFESSIONAL ACADEMY OF KENOSHA (T
32513;041840;PAUL MITCHELL THE SCHOOL INDIANAPOLIS
32514;041842;TAYLOR ANDREWS ACADEMY-ST. GEORGE
32515;041843;PAUL MITCHELL THE SCHOOL ARDMORE
32516;041844;SEYMOUR BEAUTY ACADEMY
32517;041845;CHRISTINE VALMY INTERNATIONAL SCHOOL OF
32518;041847;PROTEGE ACADEMY
32519;041848;EXCEL LEARNING CENTER
32520;041849;COLLEGE OF INTERNATIONAL ESTHETICS
32521;041850;COLORADO ACADEMY OF VETERINARY TECHNOLOG
32522;041851;NORTHEAST TECHNICAL INSTITUTE
32523;041854;NATIONAL PERSONAL TRAINING INSTITUTE OF
32524;041855;ACADEMY OF COUTURE ART
32525;041856;MEDICAL ALLIED CAREER CENTER
32526;041857;ACADEMY FOR SALON PROFESSIONALS (THE)
32527;041859;ELITE SCHOOL OF COSMETOLOGY
32528;041863;PAUL MITCHELL THE SCHOOL LAS VEGAS
32529;041866;SALON PROFESSIONAL ACADEMY (THE)
32530;041869;INTERNATIONAL COLLEGE OF BEAUTY, ARTS &
32531;041870;DONNA'S ACADEMY OF HAIR DESIGN
32532;041872;NEW BEGINNING COLLEGE OF COSMETOLOGY
32533;041873;HAIR ACADEMY (THE)
32534;041874;COSMETOLOGY CONCEPTS
32535;041877;CREVIER'S SCHOOL OF COSMETOLOGY
32536;041878;CYBERTEX INSTITUTE OF TECHNOLOGY
32537;041883;FLORIDA ACADEMY
32538;041884;BAIS HAMEDRASH AND MESIVTA OF BALTIMORE
32539;041887;ASI CAREER INSTITUTE
32540;041890;LONG ISLAND BARBER INSTITUTE (THE)
32541;041891;SALON INSTITUTE - TOLEDO CAMPUS
32542;041892;SALON PROFESSIONAL ACADEMY (THE)
32543;041893;ALLIED AMERICAN UNIVERSITY
32544;041894;SHEAR LEARNING ACADEMY OF COSMETOLOGY
32545;041896;STATE CAREER SCHOOL
32546;041897;CALIFORNIA MIRAMAR UNIVERSITY
32547;041898;ACADEMY FOR SALON PROFESSIONALS
32548;041900;RADIANS COLLEGE
32549;041905;NEW YORK SCHOOL OF ESTHETICS & DAY SPA
32550;041908;SANTA ANA BEAUTY COLLEGE
32551;041909;SUTTER BEAUTY COLLEGE
32552;041913;ANNENBERG SCHOOL OF NURSING
32553;041919;PAUL MITCHELL THE SCHOOL SPOKANE
32554;041920;CURVE METRIC SCHOOL OF HAIR DESIGN
32555;041921;AMERICAN MEDICAL ACADEMY
32556;041922;ATHENA CAREER ACADEMY
32557;041924;YESHIVA GEDOLAH ZICHRON LEYMA
32558;041926;PALMETTO BEAUTY SCHOOL
32559;041927;BARBER SCHOOL (THE)
32560;041928;BE'ER YAAKOV TALMUDIC SEMINARY
32561;041930;RGV CAREERS AN INSTITUTE FOR HIGHER LEAR
32562;041931;ALEXANDER ACADEMY
32563;041935;LEMELANGE ACADEMY OF HAIR
32564;041937;JOHN PAUL THE GREAT CATHOLIC UNIVERSITY
32565;041938;SHEPHERDS COLLEGE
32566;041940;SCHOOL DISTRICT OF INDIAN RIVER COUNTY,
32567;041942;APARICIO-LEVY TECHNICAL CENTER
32568;041943;COLTON-REDLANDS-YUCAIPA REGIONAL OCCUPAT
32569;041944;AMERICAN COLLEGE OF HEALTHCARE SCIENCES
32570;041945;AVEDA INSTITUTE TUCSON
32571;041946;BRAND COLLEGE
32572;041949;TILLAMOOK BAY COMMUNITY COLLEGE
32573;041951;AMBIANCE BEAUTY & BARBER ACADEMY
32574;041952;DIAMOND BEAUTY COLLEGE
32575;041953;LONGS PEAK ACADEMY
32576;041954;NCP COLLEGE OF NURSING
32577;041956;TRIBECA FLASHPOINT MEDIA ARTS ACADEMY
32578;041975;UNIVERSITY ACADEMY OF HAIR DESIGN
32579;042025;GRADUATE SCHOOL
32580;042026;NEW DIMENSIONS BEAUTY ACADEMY
32581;042028;PANACHE ACADEMY OF BEAUTY
32582;042031;PAUL MITCHELL THE SCHOOL RENO
32583;042032;BOISE BARBER COLLEGE
32584;042033;AVEDA INSTITUTE DES MOINES
32585;042034;ARKANSAS STATE UNIVERSITY - NEWPORT
32586;042035;AUSTIN KADE ACADEMY
32587;042038;WOODRUFF MEDICAL TRAINING AND TESTING
32588;042040;ASPEN BEAUTY ACADEMY - LAUREL
32589;042043;AESTHETIC SCIENCE INSTITUTE (THE)
32590;042045;ELAINE STERLING INSTITUTE(THE)
32591;042046;BEAUTY AND HEALTH INSTITUTE
32592;042047;PAUL MITCHELL THE SCHOOL RALEIGH
32593;042048;AMERICAN COLLEGE OF BARBERING
32594;042052;WADE GORDON HAIRDRESSING ACADEMY
32595;042053;MITSU SATO HAIR ACADEMY
32596;042055;LIL LOU'S BARBER COLLEGE
32597;042058;SAE INSTITUTE OF TECHNOLOGY, LOS ANGELES
32598;042062;DIGITAL FILM ACADEMY
32599;042063;FLORIDA VOCATIONAL INSTITUTE
32600;042064;HELMS COLLEGE
32601;042066;SAE INSTITUTE OF TECHNOLOGY - ATLANTA
32602;042067;ELITE WELDING ACADEMY
32603;042068;ADVANCE BEAUTY TECHS ACADEMY
32604;042070;SCHOOL OF MISSIONARY AVIATION TECHNOLOGY
32605;042072;ACADEMY DI FIRENZE
32606;042074;YESHIVA GEDOLA OHR YISRAEL
32607;042075;MEDICAL CAREER INSTITUTE
32608;042079;SAE INSTITUTE OF TECHNOLOGY - MIAMI
32609;042081;UKIAH ADULT SCHOOL
32610;042084;RIVERSIDE COUNTY OFFICE OF EDUCATION
32611;042086;RELAY SCHOOL OF EDUCATION
32612;042087;COLORADO STATE UNIVERSITY - GLOBAL CAMPU
32613;042088;GLORIA FRANCIS SCHOOL OF MAKE-UP ARTISTR
32614;042089;ADVANCED CAREER INSTITUTE
32615;042090;SAN FRANCISCO COLLEGE OF COSMETOLOGY
32616;042093;PAUL MITCHELL THE SCHOOL - OVERLAND PARK
32617;042095;SHEAR FINESSE HAIRSTYLING ACADEMY
32618;042096;INSTITUTE OF HEALTH SCIENCES
32619;042098;HINTON BARBER COLLEGE
32620;042101;STELLA AND CHARLES GUTTMAN COMMUNITY COL
32621;042102;MID-SOUTH CHRISTIAN COLLEGE
32622;042103;MEDSPA ACADEMIES
32623;042106;ADVANCED COMPUTING INSTITUTE
32624;042107;NEW YORK INSTITUTE OF BEAUTY
32625;042108;ULTRASOUND MEDICAL INSTITUTE
32626;042110;SALON PROFESSIONAL ACADEMY (THE)
32627;042112;BRIGHTON INSTITUTE OF COSMETOLOGY
32628;042118;COLLEGE OF WESTERN IDAHO
32629;042119;XAVIER COLLEGE SCHOOL OF NURSING
32630;042120;LAWRENCE & COMPANY COLLEGE OF COSMETOLOG
32631;042121;ACADEMY OF SALON PROFESSIONALS
32632;042124;MINGO EXTENDED LEARNING CENTER
32633;042125;CACTUS ACADEMY (THE)
32634;042126;COSMIX SCHOOL OF MAKEUP ARTISTRY
32635;042132;KAIZEN BEAUTY ACADEMY
32636;042133;SPA PROFESSIONALS ACADEMY (THE)
32637;042134;ACCESS CAREERS
32638;042135;SHARP EDGEZ BARBER INSTITUTE
32639;042136;RIVER VALLEY COSMETOLOGY INSTITUTE
32640;042138;SALON PROFESSIONAL ACADEMY (THE)
32641;042141;COSMOTECH SCHOOL OF COSMETOLOGY
32642;042145;PRESTIGE HEALTH & BEAUTY SCIENCES ACADEM
32643;042146;GRACE COLLEGE OF BARBERING
32644;042147;LUCKES BEAUTY ACADEMY
32645;042150;TOTAL TRANSFORMATION INSTITUTE OF COSMET
32646;042151;CALIFORNIA CAREER INSTITUTE
32647;042152;VIBE BARBER COLLEGE
32648;042153;COSMO FACTORY COSMETOLOGY ACADEMY (THE)
32649;042155;CHAMP'S BARBER SCHOOL
32650;042157;COLE HOLLAND COLLEGE
32651;042159;YESHIVA GEDOLAH KESSER TORAH
32652;042160;UNIVERSAL TRAINING INSTITUTE
32653;042161;YESHIVA YESODEI HATORAH
32654;042165;RIZZIERI INSTITUTE
32655;042168;BONNIE JOSEPH ACADEMY OF COSMETOLOGY & B
32656;042169;SAN IGNACIO COLLEGE
32657;042170;HEALTHCARE TRAINING INSTITUTE
32658;042175;W ACADEMY OF SALON AND SPA
32659;042176;SESSIONS COLLEGE FOR PROFESSIONAL DESIGN
32660;042178;BOCA BEAUTY ACADEMY
32661;042182;PAUL MITCHELL THE SCHOOL - JERSEY SHORE
32662;042183;MIDWIVES COLLEGE OF UTAH
32663;042184;CITY POINTE BEAUTY ACADEMY
32664;042185;SALON PROFESSIONAL ACADEMY THE
32665;042188;REGENT'S UNIVERSITY LONDON
32666;042189;ROCKY VISTA UNIVERSITY COLLEGE OF OSTEOP
32667;042190;IGLOBAL UNIVERSITY
32668;042191;ALEXANDER PAUL INSTITUTE OF HAIR DESIGN
32669;042192;ACE COSMETOLOGY & BARBERING TRAINING CEN
32670;042193;EAST-WEST HEALING ARTS INSTITUTE
32671;042197;GEMINI SCHOOL OF VISUAL ARTS & COMMUNICA
32672;042200;DESIGNER BARBER & STYLIST SCHOOL
32673;042201;NATIONAL PERSONAL TRAINING INSTITUTE
32674;042202;MORE TECH INSTITUTE
32675;042204;CHRYSM INSTITUTE OF ESTHETICS (THE)
32676;042209;NATIONAL PERSONAL TRAINING INSTITUTE OF
32677;042210;STANDARD HEALTHCARE SERVICES, COLLEGE OF
32678;042211;NEW HORIZONS MEDICAL INSTITUTE
32679;042213;PHILADELPHIA TECHNICIAN TRAINING
32680;042214;PAUL MITCHELL THE SCHOOL DENVER
32681;042218;TONI&GUY HAIRDRESSING ACADEMY
32682;042219;COMPUTER TRAINING ACADEMY
32683;042222;FAB SCHOOL (THE)
32684;042223;MANTHANO CHRISTIAN COLLEGE
32685;042231;ARROJO COSMETOLOGY SCHOOL
32686;042232;GRACE INTERNATIONAL BEAUTY SCHOOL
32687;042233;ALLIANCE COMPUTING SOLUTIONS
32688;042234;INTERAMERICAN TECHNICAL INSTITUTE
32689;042236;ACADEMY OF INTERACTIVE ENTERTAINMENT
32690;042237;BAY AREA MEDICAL ACADEMY
32691;042239;MIND BODY INSTITUTE
32692;042241;COSMETOLOGY ACADEMY OF TEXARKANA
32693;042242;BELLE ACADEMY OF COSMETOLOGY
32694;042243;VALOR CHRISTIAN COLLEGE
32695;042244;NETWORKS BARBER COLLEGE
32696;042245;TRENZ BEAUTY ACADEMY
32697;042246;BARBER SCHOOL OF PITTSBURGH
32698;042247;JB'S HAIR DESIGN AND BARBER COLLEGE
32699;042249;COLLEGE OF THE MUSCOGEE NATION
32700;042250;PARISIAN SPA INSTITUTE
32701;042251;COMANCHE NATION COLLEGE
32702;042252;YECHANLAZ INSTITUTO VOCACIONAL
32703;042253;CREATIVE TOUCH COSMETOLOGY SCHOOL
32704;042255;WESTCHESTER SCHOOL FOR DENTAL ASSISTANTS
32705;042257;LABARBERIA INSTITUTE OF HAIR
32706;042258;FRED D. LEAREY TECHNICAL CENTER
32707;042259;SETTING THE STANDARD BARBERING AND NATUR
32708;042260;BOS-MAN'S BARBER COLLEGE
32709;042261;LAWRENCE AND COMPANY COLLEGE OF COSMETOL
32710;042262;HEALTHCARE PREPARATORY INSTITUTE
32711;042263;DIVINE CROWN ACADEMY OF COSMETOLOGY
32712;042264;MT TRAINING CENTER
32713;042267;ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE
32714;042272;BET MEDRASH GADOL ATERET TORAH
32715;042273;UNIVERSITY OF OXFORD-ST. STEPHEN'S HOUSE
32716;042275;MERRYFIELD SCHOOL OF PET GROOMING
32717;042276;SHERRILL'S UNIVERSITY OF BARBER & COSMET
32718;042279;MORTHLAND COLLEGE
32719;042281;HIGH DESERT MEDICAL COLLEGE
32720;042283;PAUL MITCHELL THE SCHOOL
32721;042284;BEYOND MEASURE BARBERING INSTITUTE
32722;042288;BAY AREA COLLEGE OF NURSING
32723;042289;BEAUTY ANATOMY INSTITUTE OF COSMETOLOGY
32724;042290;BARBER INSTITUTE OF TEXAS
32725;042292;JUPITER BEAUTY ACADEMY
32726;042293;MEDQUEST COLLEGE
32727;042295;TEXAS A&M UNIVERSITY - CENTRAL TEXAS
32728;042297;FIRST COAST BARBER ACADEMY
32729;042299;DEBUTANTES SCHOOL OF COSMETOLOGY AND NAI
32730;042301;RABBINICAL COLLEGE OHR YISROEL
32731;042302;EXCEL ACADEMIES OF COSMETOLOGY
32732;042303;EXCEL ACADEMIES OF COSMETOLOGY - MERRILL
32733;042304;EXCEL ACADEMIES OF COSMETOLOGY
32734;042305;EXCEL ACADEMIES OF COSMETOLOGY
32735;042309;RICCI'S ACADEMY OF COSMETOLOGY
32736;042310;STUDIO BEAUTY SCHOOL
32737;042312;NEECEE'S COLLEGE OF COSMETOLOGY
32738;042313;YAHWEH BEAUTY ACADEMY
32739;042315;YESHIVA SHOLOM SHACHNA
32740;042318;PRINCESS BEAUTY SCHOOL
32741;042319;ALAMO CITY BARBER COLLEGE
32742;042324;EXCEL LEARNING CENTER - SAN ANTONIO
32743;042329;PREPARING PEOPLE BARBER STYLING COLLEGE
32744;042331;ARIZONA SCHOOL OF INTEGRATIVE STUDIES
32745;042332;UNILATINA INTERNATIONAL COLLEGE
32746;042334;LEE PROFESSIONAL INSTITUTE
32747;042337;CHRISTINE VALMY INTERNATIONAL SCHOOL FOR
32748;042339;ATLANTIS UNIVERSITY
32749;042340;SAN FRANCISCO SCHOOL OF DIGITAL FILMMAKI
32750;042343;CULINARY TECH CENTER
32751;042345;BURNETT INTERNATIONAL COLLEGE
32752;042346;PARK PLACE PREMIER BARBER SCHOOL
32753;042348;RANDOLPH TECHNICAL CENTER
32754;042354;SAINT MICHAEL COLLEGE OF ALLIED HEALTH
32755;042359;BELLA COSMETOLOGY COLLEGE
32756;042364;SANDRA ACADEMY OF SALON SERVICES
32757;042368;FOUNTAIN OF YOUTH ACADEMY OF COSMETOLOGY
32758;042369;K&G 5 STAR BARBER COLLEGE
32759;042371;SALON PROFESSIONAL ACADEMY (THE)
32760;042378;CALIFORNIA BARBER AND BEAUTY COLLEGE
32761;042382;LAREDO CHI ACADEMY BEAUTY SCHOOL
32762;042384;FLORIDA INTERNATIONAL TRAINING INSTITUTE
32763;042386;GOULD'S ACADEMY
32764;042405;PAUL MITCHELL THE SCHOOL TULSA
32765;042409;PPG TECHNICAL COLLEGE
32766;042418;ACADEMY OF PROFESSIONAL COSMETOLOGY
32767;042421;UNIVERSITY OF NORTH TEXAS AT DALLAS
32768;042460;MKG BEAUTY & BUSINESS
32769;042387;DERMAL SCIENCE INTERNATIONAL AESTHETICS
32770;042436;INTERNATIONAL HAIR AND BARBER ACADEMY
32771;042420;LATIN BEAUTY ACADEMY
32772;042314;BELLA ACADEMY OF COSMETOLOGY
32773;042342;CENTER FOR ULTRASOUND RESEARCH & EDUCATI
32774;042402;AVIATION INSTITUTE OF MAINTENANCE
32775;042355;PRESIDIO GRADUATE SCHOOL
32776;042278;BETHANY GLOBAL UNIVERSITY
32777;042226;HEATHCARE INSTITUTE (THE)
32778;041925;WESTCHESTER COLLEGE OF NURSING & ALLIED
32779;042217;ZMS THE ACADEMY
32780;042417;SAINT JOSEPH'S SCHOOL OF NURSING
32781;042323;HVAC TECHNICAL INSTITUTE
32782;042397;VOCATIONAL NURSING INSTITUTE, (THE)
32783;042320;STUDIO INCAMMINATI
32784;E40399;WESTMED COLLEGE - FRESNO
32785;E40400;WESTMED COLLEGE - CHULA VISTA
32786;041420;AUSTIN'S BEAUTY COLLEGE
32787;G39003;MEDICAL UNIVERSITY OF THE AMERICAS
32788;E40402;CAMBRIA ROWE BUSINESS COLLEGE - SCHOOL O
32789;037765;UNIVERSIDAD DE LA SALLE BAJIO, A.C.
32790;041709;UNIVERSITY OF CHESTER
32791;042415;WAVE LEADERSHIP COLLEGE
32792;042445;NORWICH UNIVERSITY OF THE ARTS
32793;042104;BETH MEDRASH MEOR YITZCHOK
32794;042455;UNITED HEALTHCARE CAREERS COLLEGE
32795;042376;CALIFORNIA JAZZ CONSERVATORY
32796;042389;BEAUTY SCHOOL, (THE)
32797;042425;ASSOCIATED BARBER COLLEGE OF SAN DIEGO
32798;042426;ABCO TECHNOLOGY
32799;042454;INFINITY COLLEGE
32800;041588;THEATRE OF ARTS
32801;042349;AMG SCHOOL OF LICENSE PRACTICAL NURSING
32802;042476;NEW BEGINNINGS BEAUTY ACADEMY
32803;G42129;UNIVERSITY COLLEGE BIRMINGHAM
32804;E40407;CELEBRITY BARBER SCHOOL
32805;003375;THEOLOGICAL SEMINARY REFORMED EPISCOPAL
32806;042443;ANTIOCH COLLEGE
32807;E40408;EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATH
32808;042440;CALIFORNIA INTERCONTINENTAL UNIVERSITY
32809;042385;TRAINING DOMAIN (THE)
32810;042439;UNIVERSITY OF TEXAS HEALTH SCIENCE CENTE
32811;042498;DOLCE LLC THE ACADEMY
32812;042434;INTERNATIONAL SPORTS SCIENCES ASSOCIATIO
32813;042036;FRANKLIN HAIR ACADEMY SCHOOL OF COSMETOL
32814;042452;PACIFIC INSTITUTE OF TECHNOLOGY
32815;E40410;UNITECH TRAINING ACADEMY - METAIRIE
32816;042480;RECORDING CONSERVATORY OF AUSTIN, (THE)
32817;042449;SONORAN DESERT INSTITUTE
32818;042419;RIVER VALLEY SCHOOL OF MASSAGE
32819;042431;ALHAMBRA MEDICAL UNIVERSITY
32820;042493;SALON BOUTIQUE ACADEMY
32821;042435;BARBER TECH ACADEMY
32822;041933;SHEPHERD UNIVERSITY
32823;042484;ACADEMY OF INTERACTIVE ENTERTAINMENT
32824;042350;FELBRY SCHOOL OF NURSING
32825;042474;EA LA MAR'S COSMETOLOGY & BARBER COLLEGE
